open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change,anomaly,anomaly_flag
17890.503416990352,17911.479787369135,17868.24922247951,17894.867557380123,1390,17898.97703795414,95717,416100,313500,18100,18750,25239.0,729600,22700.0,1,0
17903.63465027526,17924.1034167006,17901.64930366308,17919.78684494503,3950,17926.681267976164,132709,399600,327500,17000,17200,36992.0,727100,-2500.0,1,0
17897.813439085443,17900.71698887015,17887.431091422503,17896.105058860867,2420,17899.444183435524,99223,400600,314700,17400,17500,-33486.0,715300,-11800.0,1,0
17917.17144980473,17939.785338159352,17911.514975883765,17923.619463030645,4650,17916.756934462966,63468,401600,312700,16500,19750,-35755.0,714300,-1000.0,1,0
17930.073884396334,17951.51786013212,17918.009048222837,17918.479644552674,4260,17919.71558177471,103596,404700,319700,17100,18350,40128.0,724400,10100.0,1,0
17928.294531753825,17935.86721366477,17912.947682384354,17919.720895221588,2930,17923.31286658636,116369,406900,316400,19400,18050,12773.0,723300,-1100.0,1,0
17905.715693728933,17909.9948722577,17902.488710638998,17909.945079980764,1980,17920.534522520975,84093,398300,322800,18950,19850,-32276.0,721100,-2200.0,1,0
17865.253900323012,17889.04598117436,17863.319779373367,17878.510955156682,1950,17877.871464173015,94020,404200,322600,19050,17050,9927.0,726800,5700.0,1,0
17853.470785893005,17868.907436248126,17845.086425189274,17856.645252159815,3650,17851.456499285392,82446,410200,309100,17000,19000,-11574.0,719300,-7500.0,1,0
17876.59882441239,17881.245865400542,17861.891738379043,17873.80061800218,4270,17877.720577732107,90756,406600,307000,16300,16250,8310.0,713600,-5700.0,1,0
17882.519472592023,17899.229058304147,17874.207317396245,17882.513136863865,1900,17890.736787429792,86689,403400,319800,19800,18500,-4067.0,723200,9600.0,1,0
17849.313743613075,17853.059472154837,17832.75907354646,17838.15428363754,4570,17839.61653275603,108713,399100,313500,17350,17600,22024.0,712600,-10600.0,1,0
17854.129627335013,17861.995982153534,17849.685838833353,17859.526174834242,3350,17875.86612047611,133165,392600,322900,17750,17700,24452.0,715500,2900.0,1,0
17864.630515132143,17872.5882515347,17859.830181699752,17872.511792206988,4350,17887.600649917873,101144,404100,316600,18600,17700,-32021.0,720700,5200.0,1,0
17841.139939324905,17855.15309727724,17831.378637939175,17837.10703587826,3880,17840.28664621546,69165,407100,311500,17000,16450,-31979.0,718600,-2100.0,1,0
17845.432813800944,17857.528206675157,17826.124949035842,17841.238761017197,1600,17845.806366972665,150588,398000,329200,17950,16200,81423.0,727200,8600.0,1,0
17847.169492289788,17854.993843777294,17838.186953514858,17849.542079204242,1570,17860.441356633288,111657,400300,310800,17600,18050,-38931.0,711100,-16100.0,1,0
17816.775696833018,17821.26982934391,17807.811236922742,17812.88522804331,4160,17815.96774038376,115729,407300,309100,18700,16300,4072.0,716400,5300.0,1,0
17826.518453157158,17840.450183111665,17822.739688352507,17825.928996019666,3300,17825.194094374347,98725,392200,321400,19400,19650,-17004.0,713600,-2800.0,1,0
17841.698431409095,17870.962561115535,17818.166286048323,17860.42973288518,990,17868.764830586348,104654,402600,317100,19600,17900,5929.0,719700,6100.0,1,0
17870.885906980617,17883.709048569643,17865.981583711095,17868.678622923555,630,17874.74189179709,93163,385700,318600,19850,17250,-11491.0,704300,-15400.0,1,0
17899.335801869074,17902.444042016483,17892.67193812798,17896.128776512913,1830,17895.37349825135,118073,394400,323800,16300,16850,24910.0,718200,13900.0,1,0
17862.56356934795,17875.543182135243,17837.090462579075,17856.780191014466,1250,17861.84703902028,90451,404700,320800,18800,16550,-27622.0,725500,7300.0,1,0
17837.631671607287,17844.96696720905,17825.236621241413,17844.26898274758,1330,17846.980987659863,109787,412300,313900,17200,18150,19336.0,726200,700.0,1,0
17851.59602522562,17868.036432706922,17837.972473039867,17849.97845486047,3920,17851.48626561339,119388,400000,322600,19450,16250,9601.0,722600,-3600.0,1,0
17865.5378313736,17873.506465099177,17850.776554559896,17859.7371320822,2070,17859.09861275161,124918,406000,321200,18150,16450,5530.0,727200,4600.0,1,0
17879.524364656478,17896.613489455915,17876.562153904066,17891.33650847555,3350,17895.56639495421,120638,400700,315700,18950,19500,-4280.0,716400,-10800.0,1,0
17998.917205995294,17999.14409015407,17986.5570668171,17993.513718971164,3630,17998.649283223393,131454,401200,325800,19250,19300,10816.0,727000,10600.0,1,0
18029.782056648422,18043.69309931715,18011.533842374105,18012.955402386895,1430,18020.98830302441,113285,395600,320200,16850,17100,-18169.0,715800,-11200.0,1,0
18055.781748598587,18066.36145464767,18052.998521490645,18064.8774722448,3460,18069.745413166384,106111,407100,320100,18800,17700,-7174.0,727200,11400.0,1,0
18073.613172950525,18093.4600167069,18062.002593501347,18067.4263056318,1430,18072.3877180947,108417,404500,322000,18150,17300,2306.0,726500,-700.0,1,0
18065.248763630883,18076.84490951253,18063.987324309503,18072.39018769477,1060,18073.070556791343,96832,403100,317300,19450,16900,-11585.0,720400,-6100.0,1,0
18086.007785884394,18086.52791914873,18067.529598193927,18068.19212939133,2130,18078.17131484677,90667,408200,313600,19500,19500,-6165.0,721800,1400.0,1,0
18065.234600642794,18083.014591192037,18056.484072923035,18073.29709080293,3690,18072.311033468603,92629,403000,316600,17150,17500,1962.0,719600,-2200.0,1,0
18058.999053860287,18060.90128466718,18039.33493176241,18048.062777497813,1470,18042.944390199675,125762,401500,308000,16400,16300,33133.0,709500,-10100.0,1,0
18046.03652847159,18054.521548454137,18041.57936152983,18052.63022646478,650,18050.440531883876,101621,394500,321200,16050,17750,-24141.0,715700,6200.0,1,0
18048.43340356445,18058.413339234725,18045.16350068379,18048.562206821603,3930,18057.772012226094,105634,397600,325100,17550,16800,4013.0,722700,7000.0,1,0
18111.38736825172,18113.50502434191,18096.034273757195,18102.74878507645,1270,18108.861528420588,101202,406500,311500,19250,17100,-4432.0,718000,-4700.0,1,0
18060.910807516808,18070.261333111877,18056.40473613793,18057.23508424521,3950,18067.953548169862,86641,414900,323200,16600,16350,-14561.0,738100,20100.0,1,0
18079.69290203092,18093.45758253083,18069.91256226461,18085.89711549831,1210,18082.33572279261,57063,396900,319600,16600,18500,-29578.0,716500,-21600.0,1,0
18036.190009305206,18049.99189436631,18032.553121683537,18037.144975543863,3190,18053.30743826313,115374,405900,323700,17050,19950,58311.0,729600,13100.0,1,0
18023.60698334485,18029.700276441603,18022.845242777235,18028.873598282844,3360,18030.94502110724,113255,398300,329000,19250,16400,-2119.0,727300,-2300.0,1,0
18053.25179864709,18079.113870847068,18045.03562128029,18071.092388415756,1150,18065.163208057373,99770,390600,324600,17850,16750,-13485.0,715200,-12100.0,1,0
18055.17312845278,18064.179338386428,18039.3962812652,18041.051801895697,4170,18056.544283614418,78195,390700,319200,19150,16950,-21575.0,709900,-5300.0,1,0
18026.1886670546,18043.3517502204,18015.290045002213,18040.76475655016,1170,18037.28233548923,136416,387900,325400,18050,16400,58221.0,713300,3400.0,1,0
18007.03780957365,18014.816043686864,18006.526934755395,18007.977380229968,2420,18009.429386603402,93176,397600,315700,17800,17350,-43240.0,713300,0.0,1,0
18025.58373741235,18028.2132972408,18016.461087702988,18017.4831838499,1040,18019.974539227023,104965,393200,327200,16200,17000,11789.0,720400,7100.0,1,0
18006.026682931446,18006.565298499812,17992.377865831193,17994.049851610584,4280,18000.045917842228,85937,392500,321900,18450,16850,-19028.0,714400,-6000.0,1,0
18012.0540905018,18016.49910705049,18002.067262770135,18010.350867147652,2170,18009.677441347896,73005,404000,314300,19150,17700,-12932.0,718300,3900.0,1,0
18013.46553000863,18024.387825705828,18004.28836067709,18021.76658626957,4580,18030.990017712527,111792,401300,326700,16300,18300,38787.0,728000,9700.0,1,0
17996.047720419952,18014.003562994265,17989.553647768706,17994.900030391447,740,18002.567492656417,69983,397800,317400,17950,18700,-41809.0,715200,-12800.0,1,0
18054.195200129605,18077.965767484307,18048.63321299816,18067.83654317377,1800,18071.553459337363,104580,399800,318200,18850,16550,34597.0,718000,2800.0,1,0
18071.55142601365,18079.94936618165,18049.04674551081,18058.438927958177,3740,18069.225212407586,104638,392900,320900,18250,18900,58.0,713800,-4200.0,1,0
18016.918686814697,18018.109033903595,18010.514569516756,18016.80978401952,1510,18020.04637748676,77604,397000,319200,16350,16700,-27034.0,716200,2400.0,1,0
18022.138610364644,18026.85798943121,17997.80596309292,18010.85320623968,4230,18012.965991779594,74071,397400,324300,18400,16800,-3533.0,721700,5500.0,1,0
18004.437319427027,18019.943217138563,18001.600883016265,18007.71081314606,3310,18022.10673234777,84591,398900,321500,18850,17000,10520.0,720400,-1300.0,1,0
18027.65369329554,18045.38481474307,18025.47747998962,18035.647942662352,3450,18040.85520959369,87448,409300,324000,17050,17150,2857.0,733300,12900.0,1,0
18006.41555572355,18024.61822896413,17989.424379982484,18002.627349870054,3430,18000.90458097764,69405,393000,318800,16750,19200,-18043.0,711800,-21500.0,1,0
18003.496868385257,18004.40857193624,17975.509411529918,17980.05439037906,4710,17979.064034885814,77497,402000,321700,16800,16400,8092.0,723700,11900.0,1,0
18017.31951232673,18024.503425315816,18013.389613288684,18019.111768490337,3120,18022.81807350064,101518,395600,334000,19850,18400,24021.0,729600,5900.0,1,0
18040.913001690977,18053.573550799705,18030.1703911527,18044.852582799133,4630,18035.48009570117,139792,394500,315700,18700,16750,38274.0,710200,-19400.0,1,0
18008.640645791205,18012.894574409696,18002.52916084327,18012.28104526975,1690,18012.463026234956,120152,398800,322700,19900,18900,-19640.0,721500,11300.0,1,0
17999.78704043675,18014.186669523457,17991.424912306396,18010.908948577333,4520,18013.96867427147,103210,403100,319300,16500,17700,-16942.0,722400,900.0,1,0
17987.148106048986,18005.973436659955,17967.32207272822,17977.515505466297,2800,17980.209269763192,122566,398800,309000,19200,18600,19356.0,707800,-14600.0,1,0
17969.70914223873,17989.409457722093,17966.593450052085,17975.820785023137,3400,17972.63487683951,123109,401600,323500,17850,17700,543.0,725100,17300.0,1,0
18017.53943075976,18038.73328078509,18012.262159013262,18028.28245632353,2100,18029.46232200253,93900,400200,313400,16600,18850,-29209.0,713600,-11500.0,1,0
18028.66820257508,18037.44006516056,18010.639622612387,18012.635419864444,2100,18022.61336018839,105157,400300,318800,19550,17950,11257.0,719100,5500.0,1,0
17994.78228679577,18004.669241764444,17981.817211399495,17997.658319303267,1270,18006.512171009832,119557,407300,316700,16650,18100,14400.0,724000,4900.0,1,0
18019.75463521429,18021.58576623164,18006.575397258224,18015.212036790897,870,18019.331844085827,122289,391300,320300,18700,17700,2732.0,711600,-12400.0,1,0
18077.38790300329,18081.52430988609,18066.45864869419,18076.651044511014,4430,18079.892676240903,122481,399000,318100,17900,16850,192.0,717100,5500.0,1,0
18105.5870606739,18110.415796696347,18087.95817132265,18108.73450409473,4900,18111.478194232543,79459,403300,322000,18300,16450,-43022.0,725300,8200.0,1,0
18064.551062824117,18078.181949950183,18051.31473267969,18060.150280186263,770,18065.04264881526,123501,408300,321000,16400,16750,44042.0,729300,4000.0,1,0
18051.615135517382,18057.08122083495,18038.20312061246,18045.51632442289,1490,18049.68070001606,137161,400200,328800,18250,18150,13660.0,729000,-300.0,1,0
18086.133301062328,18091.04160160808,18078.38361416352,18086.442143649947,3430,18091.81819915349,129868,398300,320900,19400,18500,-7293.0,719200,-9800.0,1,0
18067.12565102617,18071.012877302383,18056.68596696959,18057.30394653067,4490,18063.63372230061,78289,392600,320100,18100,16700,-51579.0,712700,-6500.0,1,0
18079.33826008793,18092.75364130909,18069.262779834677,18069.522760189724,1730,18066.57142443949,73260,398800,311400,17300,18650,-5029.0,710200,-2500.0,1,0
18100.53878065009,18108.574626226717,18098.86359705932,18106.68729187744,4540,18108.623247883155,109304,396300,319200,19800,19900,36044.0,715500,5300.0,1,0
18075.570111902634,18086.475177053053,18054.238887629603,18065.187558339312,1410,18069.87319329245,129496,404800,319600,19150,16000,20192.0,724400,8900.0,1,0
18074.136992298725,18093.96422246397,18062.93475052253,18080.158504009283,3040,18078.53580032732,104523,403700,318500,19350,16350,-24973.0,722200,-2200.0,1,0
17986.65546623777,18000.30666052655,17981.188958862116,17990.815701340893,1460,17990.77708574059,95300,411000,322800,18650,16200,-9223.0,733800,11600.0,1,0
17959.21831928797,17960.352154208824,17933.840268637196,17943.721249378348,550,17946.137030293423,98196,402200,320500,18300,16750,2896.0,722700,-11100.0,1,0
17952.59524315739,17961.43379756069,17940.085317817025,17946.513221180165,2180,17949.19352579653,120409,402500,325900,17800,19500,22213.0,728400,5700.0,1,0
17919.20444053563,17937.008120134036,17898.376062981402,17929.903185794414,4320,17934.65426653119,93567,400000,321000,17400,16150,-26842.0,721000,-7400.0,1,0
17963.315103801644,17967.119721202198,17949.754122983006,17954.502610999218,3200,17953.525720357098,109619,391900,321200,18550,16550,16052.0,713100,-7900.0,1,0
17925.000536050204,17937.239882401278,17912.26046025394,17920.838312724783,1570,17929.626801804,97392,406800,326900,19400,17500,-12227.0,733700,20600.0,1,0
17913.351876179,17926.217315280384,17912.40165673818,17917.490405863522,4360,17920.122077273907,82233,396900,322300,19000,17600,-15159.0,719200,-14500.0,1,0
17917.044393166758,17930.366557375033,17905.99489745435,17924.062414432756,3480,17928.427986715447,80666,400600,312100,19900,19800,-1567.0,712700,-6500.0,1,0
17956.00088955198,17967.738456038333,17953.67355019628,17953.742573321193,960,17955.341358899896,110506,398100,327600,19050,17650,29840.0,725700,13000.0,1,0
17917.548168533438,17931.86314400192,17908.721356325234,17912.19520968615,1480,17917.043955399713,45891,413700,323600,19600,16500,-64615.0,737300,11600.0,-1,1
17949.01650924286,17967.439764843744,17937.295153468083,17961.781579307797,630,17974.379368454636,109585,401100,316400,17300,19850,63694.0,717500,-19800.0,1,0
17949.471515246812,17971.652498968953,17945.059876735613,17965.077680238417,2430,17966.62742593719,96587,407900,324600,16400,18000,-12998.0,732500,15000.0,1,0
17923.243848147675,17933.781606422377,17910.583534014007,17932.016003916116,2060,17932.67323191444,118921,400300,313600,16800,18850,22334.0,713900,-18600.0,1,0
17935.851102373406,17940.78273537683,17931.21605800374,17936.616229124094,4370,17935.736497889888,112029,392500,329800,18100,16900,-6892.0,722300,8400.0,1,0
17941.386772555903,17941.7847017274,17928.585158044894,17934.136068592423,2030,17937.402115896675,100892,392400,323500,18250,17500,-11137.0,715900,-6400.0,1,0
17925.420210484754,17941.06648013404,17905.505918719344,17917.977178010267,1640,17921.17802567045,78652,407200,320800,19800,19350,-22240.0,728000,12100.0,1,0
17927.47643016954,17936.595680318198,17926.480295541376,17932.16010982283,4450,17936.023287157088,79735,403300,316200,17050,18200,1083.0,719500,-8500.0,1,0
17917.29704536315,17924.481106255662,17905.48778115417,17921.045327966604,3070,17927.147027485946,87100,396800,322700,19350,18950,7365.0,719500,0.0,1,0
17920.527395494184,17936.75617053673,17908.35779005008,17933.086088485376,1940,17938.513544739195,117371,400200,324900,17200,17600,30271.0,725100,5600.0,1,0
17938.514217752047,17953.37360175594,17934.538473769124,17944.348271868494,3400,17947.815901530405,135374,401700,316700,16050,19350,18003.0,718400,-6700.0,1,0
17981.42101300399,17991.558004026887,17965.314707672547,17967.907253142843,590,17982.03255220314,106597,390000,317500,17400,18800,-28777.0,707500,-10900.0,1,0
17948.244947717005,17967.812571822804,17947.21687738433,17957.685254474534,4170,17964.99769727139,88215,407500,321100,17700,17900,-18382.0,728600,21100.0,1,0
18005.943281716973,18007.33418380702,17996.201048616378,17996.957770193403,2630,17994.676152189822,90299,390400,326300,17600,16200,2084.0,716700,-11900.0,1,0
