,open,high,low,close,volume
2025-10-25 05:52:21.737199,17923.243848147675,17933.781606422377,17910.583534014007,17932.016003916116,2060
2025-10-25 05:57:21.737199,17935.851102373406,17940.78273537683,17931.21605800374,17936.616229124094,4370
2025-10-25 06:02:21.737199,17941.386772555903,17941.7847017274,17928.585158044894,17934.136068592423,2030
2025-10-25 06:07:21.737199,17925.420210484754,17941.06648013404,17905.505918719344,17917.977178010267,1640
2025-10-25 06:12:21.737199,17927.47643016954,17936.595680318198,17926.480295541376,17932.16010982283,4450
2025-10-25 06:17:21.737199,17917.29704536315,17924.481106255662,17905.48778115417,17921.045327966604,3070
2025-10-25 06:22:21.737199,17920.527395494184,17936.75617053673,17908.35779005008,17933.086088485376,1940
2025-10-25 06:27:21.737199,17938.514217752047,17953.37360175594,17934.538473769124,17944.348271868494,3400
2025-10-25 06:32:21.737199,17981.42101300399,17991.558004026887,17965.314707672547,17967.907253142843,590
2025-10-25 06:37:21.737199,17948.244947717005,17967.812571822804,17947.21687738433,17957.685254474534,4170
2025-10-25 06:42:21.737199,18005.943281716973,18007.33418380702,17996.201048616378,17996.957770193403,2630
2025-10-25 06:47:21.737199,17953.476158071375,17956.497302520533,17943.828412551975,17950.029348533182,2820
2025-10-25 06:52:21.737199,17949.56851302456,17951.992389799485,17945.576467616156,17951.814005896606,2200
2025-10-25 06:57:21.737199,17965.59521937754,17984.48639566685,17964.3463528207,17983.521896534505,700
2025-10-25 07:02:21.737199,17973.34882723654,18012.27998996158,17972.943322512598,18001.29665275223,640
2025-10-25 07:07:21.737199,17956.74823826075,17971.865385428802,17948.43525231049,17962.195624872376,4680
2025-10-25 07:12:21.737199,17951.322827240256,17958.166941752206,17948.65837615498,17949.678516418502,4170
2025-10-25 07:17:21.737199,17938.232087507276,17952.323335630423,17936.943588512837,17943.02613069454,1750
2025-10-25 07:22:21.737199,17922.56007717236,17935.853729948234,17921.08074400044,17930.51460602138,3900
2025-10-25 07:27:21.737199,17945.59465938972,17953.674960181306,17942.432448298707,17942.717373775402,3900
2025-10-25 07:32:21.737199,17955.387068884273,17986.774636487742,17954.70769502798,17971.503926267203,2620
2025-10-25 07:37:21.737199,17936.91394219557,17942.58121783787,17933.036921482933,17938.97732189969,2370
2025-10-25 07:42:21.737199,17961.31396058976,17971.90462473669,17949.884146130196,17965.7840205372,2210
2025-10-25 07:47:21.737199,17969.774820652576,17986.12732175232,17959.26716887063,17975.758075081092,2960
2025-10-25 07:52:21.737199,17991.878525437674,18002.46205907821,17985.392722131644,17995.671092980738,540
2025-10-25 07:57:21.737199,18009.058950249062,18018.409687124044,17984.026685854966,18016.613214713416,2800
2025-10-25 08:02:21.737199,17986.858605601145,17991.11284194927,17971.97516189868,17981.307382706007,2500
2025-10-25 08:07:21.737199,17971.93082635468,17977.731914665706,17954.752549231285,17966.913946103607,4220
2025-10-25 08:12:21.737199,17992.267506749537,18007.21083533149,17975.76655569122,17982.370372120382,4510
2025-10-25 08:17:21.737199,18008.928056006665,18017.41803994534,17990.224705001507,18012.885529028048,1980
2025-10-25 08:22:21.737199,18008.543526439615,18034.143961248625,18006.425056215427,18015.55728240353,1210
2025-10-25 08:27:21.737199,18011.893266309824,18018.874640076585,17992.56808155049,18016.015944312494,2750
2025-10-25 08:32:21.737199,18046.62657691496,18070.235735961833,18032.68613607878,18061.736046740207,1230
2025-10-25 08:37:21.737199,18030.80018497261,18032.53021983835,18012.881581811307,18030.74973462394,3560
2025-10-25 08:42:21.737199,18045.783620421247,18069.403167055592,18032.25667063208,18051.81760402864,2180
2025-10-25 08:47:21.737199,18040.49176703333,18049.738503647062,18022.54535575865,18030.644356699304,2980
2025-10-25 08:52:21.737199,18034.782461626502,18040.678919219234,18021.151243521916,18031.29183216396,3290
2025-10-25 08:57:21.737199,18064.71191883606,18071.241053410915,18060.082034360938,18070.99426344561,2010
2025-10-25 09:02:21.737199,18087.273005385465,18095.380561522506,18081.09428074955,18094.951976228695,2730
2025-10-25 09:07:21.737199,18109.538828050514,18123.865073814843,18094.290433999675,18106.877025124068,2740
2025-10-25 09:12:21.737199,18145.21745230092,18153.74932371668,18128.35254615048,18144.567860303727,870
2025-10-25 09:17:21.737199,18145.970599015942,18151.05837448151,18129.96565266207,18132.1989528258,930
2025-10-25 09:22:21.737199,18164.72379026692,18183.217481772146,18140.582054281585,18161.48112185806,2340
2025-10-25 09:27:21.737199,18156.453455901214,18164.96790455451,18149.00133092738,18164.536556134393,4920
2025-10-25 09:32:21.737199,18165.465823378767,18172.953160579982,18161.58927487058,18170.69025690953,2900
2025-10-25 09:37:21.737199,18162.101625786443,18181.843634130302,18159.750189417286,18166.64819664258,4670
2025-10-25 09:42:21.737199,18164.9259422393,18169.049349657176,18163.21971618586,18165.37800991006,3800
2025-10-25 09:47:21.737199,18181.331470247784,18187.90346187545,18171.15997346516,18181.39567906191,4000
2025-10-25 09:52:21.737199,18159.21223732174,18161.27362096519,18141.649293712435,18153.216781463496,2590
2025-10-25 09:57:21.737199,18216.478092156605,18225.795910229604,18214.914447478746,18222.843188460003,720
2025-10-25 10:02:21.737199,18189.1915732631,18198.400211522217,18179.20129733768,18193.02015202943,1730
2025-10-25 10:07:21.737199,18156.27562030348,18166.91888852563,18153.028721127834,18160.742235210753,1350
2025-10-25 10:12:21.737199,18188.025381366748,18190.82091333094,18182.65514998674,18183.241613831786,920
2025-10-25 10:17:21.737199,18209.81847932569,18217.326499023817,18181.967372054838,18190.212487478395,890
2025-10-25 10:22:21.737199,18227.05639417403,18239.577518081074,18226.397923095115,18237.055326349106,3520
2025-10-25 10:27:21.737199,18244.42626953502,18255.331698830338,18221.290914374407,18240.0582122044,2180
2025-10-25 10:32:21.737199,18244.273561420443,18249.716093300445,18223.287479885155,18236.40320288976,2240
2025-10-25 10:37:21.737199,18219.91764477672,18245.353977033188,18215.2244590995,18226.235209108454,690
2025-10-25 10:42:21.737199,18222.171712583175,18226.960781151436,18217.447553172824,18218.600051764122,1580
2025-10-25 10:47:21.737199,18203.854111763245,18213.79669800897,18199.854245430186,18213.50157541471,2420
2025-10-25 10:52:21.737199,18230.682306175917,18242.438352631303,18219.12441376734,18236.306525899792,2930
2025-10-25 10:57:21.737199,18226.84358259961,18235.10869491717,18226.621228165284,18233.07323816553,3730
2025-10-25 11:02:21.737199,18204.470281378966,18220.328392892545,18179.100404078436,18192.03703130385,3290
2025-10-25 11:07:21.737199,18195.87836576695,18211.875423897043,18188.213225576266,18206.904558439055,2770
2025-10-25 11:12:21.737199,18207.334405144968,18219.656349707282,18200.461511786347,18209.712743037817,850
2025-10-25 11:17:21.737199,18192.126950780195,18193.357996983275,18171.107974176488,18188.7679824816,940
2025-10-25 11:22:21.737199,18169.88557237628,18180.223393630036,18169.85101203953,18171.188248398284,4350
2025-10-25 11:27:21.737199,18176.710205704254,18182.58133933139,18146.128210415096,18160.567149161478,770
2025-10-25 11:32:21.737199,18183.572297332285,18208.854706842318,18177.52943169032,18187.287681303318,2030
2025-10-25 11:37:21.737199,18169.932194742523,18188.48432830784,18152.382622441863,18160.58038948909,720
2025-10-25 11:42:21.737199,18157.280199885394,18159.960940195022,18137.657739295217,18144.999793186333,2560
2025-10-25 11:47:21.737199,18163.78303046759,18170.83511142322,18148.896898164814,18149.95712949114,4690
2025-10-25 11:52:21.737199,18124.55305897811,18136.061277574696,18112.902677825434,18134.636548723414,1400
2025-10-25 11:57:21.737199,18086.509808875635,18088.103138352097,18072.86306281566,18080.81921960444,4390
2025-10-25 12:02:21.737199,18067.209756133125,18087.093513701973,18054.257320847883,18081.064846255053,4680
2025-10-25 12:07:21.737199,18061.606705534006,18063.39405203701,18053.787593822988,18056.767987885058,4080
2025-10-25 12:12:21.737199,18070.212606455018,18075.70118314993,18047.43805141117,18054.786445810503,870
2025-10-25 12:17:21.737199,18110.42799287746,18114.089577253293,18097.008189470453,18100.31762514147,4680
2025-10-25 12:22:21.737199,18133.923198782035,18151.354566753318,18129.350995273875,18145.12825528472,2770
2025-10-25 12:27:21.737199,18129.75454770675,18142.741537122012,18123.614843505125,18128.34134985654,2510
2025-10-25 12:32:21.737199,18129.418709590267,18130.7406748061,18112.33273094811,18124.448644604654,3990
2025-10-25 12:37:21.737199,18102.357308958788,18109.10373613549,18101.61281602807,18103.805662508956,3580
2025-10-25 12:42:21.737199,18102.03563828592,18111.238672584306,18099.261946064547,18106.577282772312,3030
2025-10-25 12:47:21.737199,18094.380314357815,18111.911798045156,18090.420021563128,18104.48963392669,870
2025-10-25 12:52:21.737199,18103.322555608564,18119.37182398339,18101.675244835074,18116.433879998713,2700
2025-10-25 12:57:21.737199,18081.053853422974,18085.86997263415,18073.828884556173,18077.801355293333,2360
2025-10-25 13:02:21.737199,18095.325792080854,18102.92278767221,18082.439275016688,18083.328159633107,920
2025-10-25 13:07:21.737199,18137.158139440508,18149.4688945891,18117.054525665902,18133.40859793429,4080
2025-10-25 13:12:21.737199,18134.380823668962,18144.908458304413,18131.375313935947,18136.740836582638,1630
2025-10-25 13:17:21.737199,18145.4927605607,18154.240703268573,18133.442840279295,18136.74882025146,3090
2025-10-25 13:22:21.737199,18164.468634912384,18174.277957117476,18149.60102753487,18155.77556602614,540
2025-10-25 13:27:21.737199,18153.721525131336,18165.40107092814,18142.063322839662,18156.84203986402,1170
2025-10-25 13:32:21.737199,18160.00631875505,18164.431051847,18146.16389389442,18159.564555249082,2770
2025-10-25 13:37:21.737199,18160.530943512687,18170.562316294192,18156.06848780886,18160.8287489377,1720
2025-10-25 13:42:21.737199,18163.37354598528,18171.358916800033,18154.40547577113,18156.485128936758,2220
2025-10-25 13:47:21.737199,18142.50647733105,18145.668671941075,18130.103329094967,18140.41645410612,3850
2025-10-25 13:52:21.737199,18143.35493622775,18144.490478269297,18127.518797365177,18134.97059123761,2020
2025-10-25 13:57:21.737199,18157.094609203155,18172.868198957673,18145.26898066741,18165.176317589034,3160
2025-10-25 14:02:21.737199,18196.84245058673,18207.310486366645,18195.58994426202,18206.26158510725,2060
2025-10-25 14:07:21.737199,18223.227078956304,18226.734529790265,18201.393222979055,18206.405328634315,2110
2025-10-25 14:12:21.737199,18282.36195060218,18287.306493261425,18269.208127477476,18273.865123610653,2630
2025-10-25 14:17:21.737199,18261.513282041615,18269.513369483604,18240.41833009815,18247.84883760722,4470
2025-10-25 14:22:21.737199,18285.606619327813,18291.717167987255,18265.946125510236,18279.663578348955,4250
2025-10-25 14:27:21.737199,18290.818997847164,18291.377559872104,18277.68452472741,18290.055923445674,4570
2025-10-25 14:32:21.737199,18351.181222917017,18360.893040857845,18333.601882214683,18337.879871849203,4920
2025-10-25 14:37:21.737199,18329.12815373949,18352.021794002234,18314.920877292552,18320.679710412212,4720
2025-10-25 14:42:21.737199,18306.238695247594,18308.073526178305,18273.097297425615,18297.049353601004,750
2025-10-25 14:47:21.737199,18289.97005358162,18297.434517648042,18276.4210196098,18291.865510205516,4760
2025-10-25 14:52:21.737199,18231.976108084073,18234.99733096484,18219.76551761681,18232.608250232108,3410
2025-10-25 14:57:21.737199,18217.78562365752,18235.543972374588,18209.98040370685,18211.2113936459,4720
2025-10-25 15:02:21.737199,18197.23482739486,18202.03617982304,18194.266551730692,18198.84365286121,2380
2025-10-25 15:07:21.737199,18201.5224313567,18221.71108461426,18184.306996079424,18196.547226445506,4490
2025-10-25 15:12:21.737199,18211.03765144176,18223.509490663113,18206.00429397697,18208.56409072058,1710
2025-10-25 15:17:21.737199,18262.542986405144,18287.749088880046,18257.928615714376,18277.823731772525,2790
2025-10-25 15:22:21.737199,18288.780175152096,18312.525468408752,18283.953406232897,18301.03787390687,1080
2025-10-25 15:27:21.737199,18273.143455173322,18281.785461017786,18243.924542280307,18261.269737986306,1450
2025-10-25 15:32:21.737199,18248.71723651603,18264.50873108261,18247.54691452247,18256.288012653953,3110
2025-10-25 15:37:21.737199,18262.370169217265,18280.127046793143,18249.73862854765,18269.779181333342,4030
2025-10-25 15:42:21.737199,18226.42233814553,18229.615335914816,18207.74504629266,18215.957972317432,3610
2025-10-25 15:47:21.737199,18276.745356946485,18291.94655864996,18269.579534759356,18284.22765219592,1850
2025-10-25 15:52:21.737199,18309.29155839299,18324.309712387352,18301.070437235914,18323.370780338577,3990
2025-10-25 15:57:21.737199,18296.593645782155,18301.010695897137,18279.320197208315,18286.324272697635,3320
2025-10-25 16:02:21.737199,18249.819711410317,18266.07262138105,18237.240491514982,18241.447580876207,4600
2025-10-25 16:07:21.737199,18287.102129918243,18316.8119450354,18266.503598474716,18296.40716950717,1690
2025-10-25 16:12:21.737199,18284.143337554633,18288.69801210837,18281.07189243461,18286.62536714394,4790
2025-10-25 16:17:21.737199,18318.306672144197,18328.50253964577,18315.80764710736,18323.357727910323,4740
2025-10-25 16:22:21.737199,18274.730944458446,18282.89767703284,18265.866100156974,18277.8430326046,740
2025-10-25 16:27:21.737199,18258.490786176797,18268.411497849578,18248.463138883988,18262.05754511303,3910
2025-10-25 16:32:21.737199,18258.81698706301,18269.529820949967,18241.05860360641,18246.707081148375,1950
2025-10-25 16:37:21.737199,18260.286349447782,18272.338185444405,18246.531558145547,18269.84851005866,610
2025-10-25 16:42:21.737199,18248.14550360841,18261.92639250676,18238.98228344314,18258.816927789107,1360
2025-10-25 16:47:21.737199,18265.384907439216,18269.95255994352,18252.496512365604,18263.289952321913,4840
2025-10-25 16:52:21.737199,18236.339931833896,18248.712700991215,18226.86224174762,18235.943501615893,1580
2025-10-25 16:57:21.737199,18232.62795203621,18234.662285347997,18212.30919425043,18218.669895311876,4720
2025-10-25 17:02:21.737199,18236.100567219528,18245.822985882238,18234.968327082024,18240.789567943484,3940
2025-10-25 17:07:21.737199,18250.36053818149,18261.789664181833,18246.886003481377,18255.580665461406,3150
2025-10-25 17:12:21.737199,18270.034480590177,18287.72674991772,18257.870138088485,18269.466364577696,2710
2025-10-25 17:17:21.737199,18239.421981431056,18256.623002530272,18237.887130212115,18249.675759124515,1230
2025-10-25 17:22:21.737199,18197.680179128245,18205.671356022223,18189.190228964027,18194.640463825996,3820
2025-10-25 17:27:21.737199,18232.772078882022,18238.83010956667,18221.76167801684,18237.919244462624,3590
2025-10-25 17:32:21.737199,18242.045272436666,18246.43015463097,18225.368717371413,18232.74489092211,4620
2025-10-25 17:37:21.737199,18221.7580941281,18235.394441618824,18213.80189995774,18221.543513330187,1510
2025-10-25 17:42:21.737199,18264.38717268952,18268.9072932748,18258.384617654156,18262.794935853748,4740
2025-10-25 17:47:21.737199,18267.739213581797,18274.34242106806,18262.8920231337,18269.7971467631,1860
2025-10-25 17:52:21.737199,18300.265453725537,18310.785105290637,18290.814825998154,18296.88423328056,2400
